video_id,unitLabel,moduleLabel
"i4x-Medicine-HRP261-video-db800f648b67452c8b53d27d20c299f6","Unit 9: Regression for Correlated Data","Module 2: Conditional logistic regression (29:37)"
"i4x-Medicine-HRP261-video-db800f648b67452c8b53d27d20c299f6","Unit 9: Regression for Correlated Data","Module 2: Conditional logistic regression (29:37)"
"i4x-Medicine-HRP261-video-a9a70880c4544ec8be5a8ff3a4e705e8","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-a9a70880c4544ec8be5a8ff3a4e705e8","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"","Final Exam Review Sheet","Final exam concepts and formulas to review"
"","Final Exam Review Sheet","Final exam concepts and formulas to review"
"","None","Final Exam Review Sheet"
"","None","Final Exam Review Sheet"
"i4x-Medicine-HRP261-video-442d6f01bca9483e92491ea7eb768882","Unit 9: Regression for Correlated Data","Module 1: Review of correlated data (13:30)"
"i4x-Medicine-HRP261-video-442d6f01bca9483e92491ea7eb768882","Unit 9: Regression for Correlated Data","Module 1: Review of correlated data (13:30)"
"","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"i4x-Medicine-HRP261-video-fb7843fcfb60464a8991c673023d7f70","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"i4x-Medicine-HRP261-video-fb7843fcfb60464a8991c673023d7f70","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"i4x-Medicine-HRP261-video-804b679448114d9fa5c8771323845b58","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"i4x-Medicine-HRP261-video-804b679448114d9fa5c8771323845b58","Unit 8: Other Regression Models for Discrete Data","Module 1: Multinomial logistic regression (17:01;15:29)"
"","Unit 8: Other Regression Models for Discrete Data","Homework 8 SAS code (solutions)"
"","Unit 8: Other Regression Models for Discrete Data","Homework 8 SAS code (solutions)"
"","Unit 9: Regression for Correlated Data","Lab 9"
"","Unit 9: Regression for Correlated Data","Lab 9"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"","None","Unit 8: Other Regression Models for Discrete Data"
"","None","Unit 8: Other Regression Models for Discrete Data"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"i4x-Medicine-HRP261-video-db800f648b67452c8b53d27d20c299f6","Unit 9: Regression for Correlated Data","Module 2: Conditional logistic regression (29:37)"
"i4x-Medicine-HRP261-video-db800f648b67452c8b53d27d20c299f6","Unit 9: Regression for Correlated Data","Module 2: Conditional logistic regression (29:37)"
"i4x-Medicine-HRP261-video-a9a70880c4544ec8be5a8ff3a4e705e8","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-a9a70880c4544ec8be5a8ff3a4e705e8","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-d3a7295315ef460f8917e3afa2b07928","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-d3a7295315ef460f8917e3afa2b07928","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-d3a7295315ef460f8917e3afa2b07928","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"i4x-Medicine-HRP261-video-d3a7295315ef460f8917e3afa2b07928","Unit 9: Regression for Correlated Data","Module 3: GEE modeling (15:34; 13:31)"
"","Unit 1: Statistical Tests for Contingency Tables","Homework 1"
"","Unit 1: Statistical Tests for Contingency Tables","Homework 1"
"","Unit 6: Explantory modeling","Module 4: Variable selection with multiple important predictors (15:39)"
"","Unit 6: Explantory modeling","Module 4: Variable selection with multiple important predictors (15:39)"
"i4x-Medicine-HRP261-video-235f6f036da440b195b9b06e414b3635","Unit 6: Explantory modeling","Module 4: Variable selection with multiple important predictors (15:39)"
"i4x-Medicine-HRP261-video-235f6f036da440b195b9b06e414b3635","Unit 6: Explantory modeling","Module 4: Variable selection with multiple important predictors (15:39)"
"i4x-Medicine-HRP261-video-a4049f29680f4edb8b91d3d8bf2a806a","Unit 8: Other Regression Models for Discrete Data","Module 3: Poisson regression (5:34; 22:09)"
"i4x-Medicine-HRP261-video-a4049f29680f4edb8b91d3d8bf2a806a","Unit 8: Other Regression Models for Discrete Data","Module 3: Poisson regression (5:34; 22:09)"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"i4x-Medicine-HRP261-video-27f7a4959def4b1b892e3e9c635562d2","Unit 9: Regression for Correlated Data","Overview/teasers (5:32)"
"","Unit 7: Predictive modeling","Module 3: Variable selection for prediction models (24:33)"
"","Unit 7: Predictive modeling","Module 3: Variable selection for prediction models (24:33)"
"i4x-Medicine-HRP261-video-d52a3e9fb8b44033822e259d1b524400","Unit 7: Predictive modeling","Module 3: Variable selection for prediction models (24:33)"
"i4x-Medicine-HRP261-video-d52a3e9fb8b44033822e259d1b524400","Unit 7: Predictive modeling","Module 3: Variable selection for prediction models (24:33)"
"","Unit 7: Predictive modeling","Lab 7"
"","Unit 7: Predictive modeling","Lab 7"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"","None","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves"
"","None","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"i4x-Medicine-HRP262-video-16e5c6b8cd164dfdbbf7059ad7120a6c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"i4x-Medicine-HRP262-video-16e5c6b8cd164dfdbbf7059ad7120a6c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 1: Introduction to survival analysis (14:42)"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 3: Cox regression I","Overview/teasers (3.29)"
"","Unit 3: Cox regression I","Overview/teasers (3.29)"
"","None","Unit 3: Cox regression I"
"","None","Unit 3: Cox regression I"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"","Unit 2: Parametric regression","Overview/teasers (1:55)"
"","Unit 2: Parametric regression","Overview/teasers (1:55)"
"i4x-Medicine-HRP262-video-dfbdf39e8db84c95b5c5a563b666605f","Unit 2: Parametric regression","Overview/teasers (1:55)"
"i4x-Medicine-HRP262-video-dfbdf39e8db84c95b5c5a563b666605f","Unit 2: Parametric regression","Overview/teasers (1:55)"
"","None","Unit 2: Parametric regression"
"","None","Unit 2: Parametric regression"
"","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"","Unit 4: Cox regression II","Overview/teasers (7:46)"
"","Unit 4: Cox regression II","Overview/teasers (7:46)"
"","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"","Unit 5: More Survival Analysis Topics","Overview/teasers(3:29)"
"","None","Unit 5: More Survival Analysis Topics"
"","None","Unit 5: More Survival Analysis Topics"
"","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"i4x-Medicine-HRP262-video-b62372e41c944cf28fced0155d41e9b9","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"i4x-Medicine-HRP262-video-b62372e41c944cf28fced0155d41e9b9","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"i4x-Medicine-HRP262-video-eceee9094de541d382eb1bf31cc49465","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"i4x-Medicine-HRP262-video-eceee9094de541d382eb1bf31cc49465","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 3: Kaplan-Meier curves (8:44/10:23)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"i4x-Medicine-HRP262-video-e871ecaaa0cb45bb99f2ee07c53baa46","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"i4x-Medicine-HRP262-video-e871ecaaa0cb45bb99f2ee07c53baa46","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 5: Kaplan-Meier examples (14:29)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 5: Kaplan-Meier examples (14:29)"
"i4x-Medicine-HRP262-video-731947fd3d824eab88ca4ba89664b45c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 5: Kaplan-Meier examples (14:29)"
"i4x-Medicine-HRP262-video-731947fd3d824eab88ca4ba89664b45c","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 5: Kaplan-Meier examples (14:29)"
"","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-ce7b1407d1eb410d95e77128ac08fdff","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-ce7b1407d1eb410d95e77128ac08fdff","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-114214c69e084e63ba2240b0847cb4d9","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-114214c69e084e63ba2240b0847cb4d9","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"i4x-Medicine-HRP262-video-3277ca37bc49427183ace69f913c5248","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"i4x-Medicine-HRP262-video-3277ca37bc49427183ace69f913c5248","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-bb6021c539524d34b887a28d01d03a44","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-bb6021c539524d34b887a28d01d03a44","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-2f22155d94fa4eef882304ad7f96dbf4","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-2f22155d94fa4eef882304ad7f96dbf4","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"i4x-Medicine-HRP262-video-31af4095299749a2be6cbfddaefa0bd6","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"i4x-Medicine-HRP262-video-31af4095299749a2be6cbfddaefa0bd6","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"i4x-Medicine-HRP262-video-c93889f1c4314c1ca800416998fe65b1","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"i4x-Medicine-HRP262-video-c93889f1c4314c1ca800416998fe65b1","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Lab"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Lab"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Lab"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Lab"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Homework 1"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"i4x-Medicine-HRP262-video-c0e1b438014f43c4b26de3d2a555eb63","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 2: Incidence rates and rate ratios (8:43)"
"","Unit 2: Parametric regression","Homework 2"
"","Unit 2: Parametric regression","Homework 2"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"i4x-Medicine-HRP262-video-90ce17c2cc014a35abdc973a7481a757","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Overview/teasers (4:40)"
"","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-d08986610e9241809a0ee81789b6a498","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"i4x-Medicine-HRP262-video-3ada818e860944d9b7f0692d8464db92","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"i4x-Medicine-HRP262-video-3ada818e860944d9b7f0692d8464db92","Unit 3: Cox regression I","Module 5: Evaluating the linearity in the log-hazard assumption (6:00)"
"","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"i4x-Medicine-HRP262-video-e871ecaaa0cb45bb99f2ee07c53baa46","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"i4x-Medicine-HRP262-video-e871ecaaa0cb45bb99f2ee07c53baa46","Unit 1: Introduction to Survival Analysis; Kaplan-Meier curves","Module 4: Comparing Kaplan-Meier curves: the log-rank test (16:23)"
"i4x-Medicine-HRP262-video-49bb49be6f884b55971b64811e02a24a","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-49bb49be6f884b55971b64811e02a24a","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-cfde1a69824840b8a143b607fb5759b7","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"i4x-Medicine-HRP262-video-cfde1a69824840b8a143b607fb5759b7","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"i4x-Medicine-HRP262-video-19b468d5076745459187876d2afb60a0","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"i4x-Medicine-HRP262-video-19b468d5076745459187876d2afb60a0","Unit 3: Cox regression I","Module 4: Residuals for Cox regression (12:17)"
"i4x-Medicine-HRP262-video-ce7b1407d1eb410d95e77128ac08fdff","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-ce7b1407d1eb410d95e77128ac08fdff","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-3277ca37bc49427183ace69f913c5248","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"i4x-Medicine-HRP262-video-3277ca37bc49427183ace69f913c5248","Unit 2: Parametric regression","Module 3: Cumulative log plots and log-log plots (16:40)"
"i4x-Medicine-HRP262-video-31af4095299749a2be6cbfddaefa0bd6","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"i4x-Medicine-HRP262-video-31af4095299749a2be6cbfddaefa0bd6","Unit 2: Parametric regression","Module 5: Parametric regression II: comparing groups (18:53)"
"i4x-Medicine-HRP262-video-c93889f1c4314c1ca800416998fe65b1","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"i4x-Medicine-HRP262-video-c93889f1c4314c1ca800416998fe65b1","Unit 2: Parametric regression","Module 6: Literature example of Weibull  regression (4:18)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-2f22155d94fa4eef882304ad7f96dbf4","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-2f22155d94fa4eef882304ad7f96dbf4","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"","Unit 2: Parametric regression","Lab"
"","Unit 2: Parametric regression","Lab"
"i4x-Medicine-HRP262-video-114214c69e084e63ba2240b0847cb4d9","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-114214c69e084e63ba2240b0847cb4d9","Unit 2: Parametric regression","Module 2: Exponential and Weibull distributions (16:57/11:16)"
"i4x-Medicine-HRP262-video-f719597c7f7540cc85e1655d6bc9d44b","Unit 3: Cox regression I","Overview/teasers (3.29)"
"i4x-Medicine-HRP262-video-f719597c7f7540cc85e1655d6bc9d44b","Unit 3: Cox regression I","Overview/teasers (3.29)"
"i4x-Medicine-HRP262-video-732aba681b5a46f0a14f5bd856c6538a","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"i4x-Medicine-HRP262-video-732aba681b5a46f0a14f5bd856c6538a","Unit 3: Cox regression I","Module 2: The partial likelihood (15:29 / 5:48)"
"","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d9b9eb03bd934bb98ea7f012a284a35c","Unit 2: Parametric regression","Module 1: Review of probability distributions (9:24)"
"i4x-Medicine-HRP262-video-d2fc8e17bd294ad7aa51df450faa3ef9","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"i4x-Medicine-HRP262-video-d2fc8e17bd294ad7aa51df450faa3ef9","Unit 3: Cox regression I","Module 6: Evaluating the proportional hazards assumption (16:49)"
"","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"","Unit 4: Cox regression II","Module 1: Using age as the time-scale (19:26)"
"","None","Unit 4: Cox regression II"
"","None","Unit 4: Cox regression II"
"","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"","Unit 4: Cox regression II","Module 4: Literature example: time-dependent predictors (7:50)"
"i4x-Medicine-HRP262-video-bb6021c539524d34b887a28d01d03a44","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"i4x-Medicine-HRP262-video-bb6021c539524d34b887a28d01d03a44","Unit 2: Parametric regression","Module 4: Parametric regression I: curve fitting (13:03/11:51)"
"","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"","Unit 4: Cox regression II","Module 2: Time-dependent predictors (23:48 / 7:18)"
"","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"","Unit 4: Cox regression II","Module 3: Coding time-dependent predictors in SAS (10:19)"
"","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"","Unit 4: Cox regression II","Module 5: Dealing with correlated observations (11:00)"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 3: Cox regression I","Homework 3"
"","Unit 4: Cox regression II","homework 4"
"","Unit 4: Cox regression II","homework 4"
"","Unit 4: Cox regression II","homework 4"
"","Unit 4: Cox regression II","homework 4"
"i4x-Medicine-HRP262-video-7897e763033040908c6b1c32e796623b","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"i4x-Medicine-HRP262-video-7897e763033040908c6b1c32e796623b","Unit 3: Cox regression I","Module 7: Stratification (8:45)"
"i4x-Medicine-HRP262-video-dfbdf39e8db84c95b5c5a563b666605f","Unit 2: Parametric regression","Overview/teasers (1:55)"
"i4x-Medicine-HRP262-video-dfbdf39e8db84c95b5c5a563b666605f","Unit 2: Parametric regression","Overview/teasers (1:55)"
"i4x-Medicine-HRP262-video-f719597c7f7540cc85e1655d6bc9d44b","Unit 3: Cox regression I","Overview/teasers (3.29)"
"i4x-Medicine-HRP262-video-f719597c7f7540cc85e1655d6bc9d44b","Unit 3: Cox regression I","Overview/teasers (3.29)"
"i4x-Medicine-HRP262-video-cfde1a69824840b8a143b607fb5759b7","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"i4x-Medicine-HRP262-video-cfde1a69824840b8a143b607fb5759b7","Unit 3: Cox regression I","Module 3: Pairing Cox regression with a non-parametric survival curve estimate (5:39)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-723285b4710049b1b874ab4c08b784c4","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-49bb49be6f884b55971b64811e02a24a","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
"i4x-Medicine-HRP262-video-49bb49be6f884b55971b64811e02a24a","Unit 3: Cox regression I","Module 1: Introduction to Cox regression (9:34 /9:47)"
